author,published_at,updated_at,like_count,text
@DSB_officials,2025-04-02T23:33:46Z,2025-04-02T23:33:46Z,1,"Found some <a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=138"">2:18</a>"
@herochris1221,2025-04-02T02:05:53Z,2025-04-02T02:05:53Z,1,All in all a great movie! Credit to Paramount for giving us this trailer and it aged so well 🎉
@JulianDeLaTorre-n5o,2025-04-01T16:33:50Z,2025-04-01T16:33:50Z,2,Sonic three so awesome
@nicolelewis2969,2025-04-01T10:38:12Z,2025-04-01T10:38:12Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=121"">2:01</a> Sonic: Use This."
@nicolelewis2969,2025-04-01T10:15:13Z,2025-04-01T10:15:13Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=117"">1:57</a> Sonic: We Need Your Help."
@MartyksaPlayz,2025-04-01T08:56:24Z,2025-04-01T08:56:24Z,2,Who&#39;s From April Fools 2025?
@sureshtishan1718,2025-04-01T08:49:46Z,2025-04-01T08:49:46Z,1,Cool😅😅😅
@MarsKilz,2025-03-31T21:51:42Z,2025-03-31T21:51:42Z,1,Im dat 🥷🏾 shadow
@TechnoOooo87,2025-03-29T19:23:39Z,2025-03-29T19:23:39Z,0,losuy movieeeeeeeeeeeee
@euromaxbd1283,2025-03-29T19:23:38Z,2025-03-29T19:23:38Z,2,💙💛🖤❤️
@PavelPlamenovEmilov,2025-03-29T18:17:22Z,2025-03-29T18:17:22Z,1,Do you think we&#39;re going to have the official trailer of Sonic the hedgehog 4?
@FallspeedYT,2025-03-29T06:15:27Z,2025-03-29T06:15:27Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=24"">0:24</a>"
@FallspeedYT,2025-03-29T06:14:46Z,2025-03-29T06:14:46Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=25"">0:25</a>"
@jpgameplays-br-c4t,2025-03-28T21:17:31Z,2025-03-28T21:17:31Z,1,I love the sonic
@hanisitsobarna4897,2025-03-28T21:15:33Z,2025-03-28T21:15:33Z,1,🌀🤞😅
@FallspeedYT,2025-03-28T20:20:20Z,2025-03-28T20:20:20Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=25"">0:25</a>"
@yashpandey2009,2025-03-28T09:57:59Z,2025-03-28T09:57:59Z,2,Disney&#39;s creativity is awesome..this is very nice
@Smit-h8f,2025-03-28T07:21:16Z,2025-03-28T07:21:16Z,1,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=61"">1:01</a> Every superhero movie be like with the team."
@Michail99,2025-03-27T19:52:20Z,2025-03-27T19:52:20Z,0,"Как же я горжусь, что я это пересматриваю в трилиардный раз"
