author,published_at,updated_at,like_count,text
@zrnjan,2024-12-04T11:54:37Z,2024-12-04T11:54:37Z,1,"Interesting until the end and the end ruined the whole movie, the ending was stupid and meaningless. If the ending was better designed then this movie could have been a lot better."
@MUSKANKUMARI-j6k5l,2024-12-04T10:53:44Z,2024-12-04T10:53:44Z,0,Disturbing movie 😢 plz don&#39;t watch  totally time waste movie
@giannainanna,2024-12-04T07:43:33Z,2024-12-04T07:43:33Z,2,This movie is so well done for a horror movie and as someone who used to struggle with trichotillomania. I appreciate to see that it’s portrayed in a horror film because true horror films makes you feel uncomfortable as a true horror movie fan and I never usually see trichotillomania portrayed in anything.
@poolman8676,2024-12-04T07:30:23Z,2024-12-04T07:30:23Z,1,Stupid stupid ending!
@ShinyPunkSam,2024-12-04T05:24:07Z,2024-12-04T05:24:07Z,0,cringe
@Jrod-e9n,2024-12-04T05:22:47Z,2024-12-04T05:23:15Z,0,"and u losten to the lyrics of her song, shes begging, for it, &quot; doctor i need a new brain, a sweet tooth for making ppl suffer, doctor wont u put me under&quot;"
@Jrod-e9n,2024-12-04T05:17:52Z,2024-12-04T05:17:52Z,0,"and there was a reference to the 1st movie, the kid who held the guys at gunpoint who gv it to Lewis 1st said u remember the 3vppl u killed in new Jersey... n then he stabbed one guy, the other guy dies, n just b4 he runs out he smiles at Lewis although we never see the smile, lewis was the 3rd guy in the drug house"
@Jrod-e9n,2024-12-04T05:13:55Z,2024-12-04T05:13:55Z,0,"lewis was the one in the drug house,  we didn&#39;t see it but the kid who got ran over by the truck gave it to Lewis"
@pb3p,2024-12-04T03:36:45Z,2024-12-04T03:36:45Z,0,"really enjoyed the movie, you become really attached to the main character, the actor does a brilliant job at it. looking forward to a third. i was more attached to this one than the first although i still enjoyed the first greatly"
@Squiggy2010,2024-12-04T03:19:08Z,2024-12-04T03:19:08Z,0,Tells the story of how Demi Lovato lost her mind in accurate detail.
@Trollde-laYouTube,2024-12-03T23:23:54Z,2024-12-03T23:23:54Z,0,Take it from a person that literally rips my hair out when I get stressed that&#39;s not how it&#39;s done
@jaimemolina1374,2024-12-03T11:51:21Z,2024-12-03T11:51:21Z,0,Loved it. One nd two!
@qfnkdv4771,2024-12-03T07:58:47Z,2024-12-03T07:58:47Z,1,"Just watched. It’s great, weirdly creepy 😂"
@christopherpottinger-p5s,2024-12-02T23:57:24Z,2024-12-02T23:57:24Z,1,"II just watched this trailer on Paramount app… and when I tell you, I swear I saw all the tent poles of the movie to the point I have ZERO desire to watch it now.  From now on Jordan Peele should be in charge of all horror trailers. It’s gotten outta hand."
@sukhmaidickoff,2024-12-02T22:20:54Z,2024-12-02T22:21:32Z,0,The first movie was okay - this 2nd part just sucks A hoooole. The ending was even worse than the entire movie. I have no idea why Drew Barrymore would risk her reputation because of a shaite movie like this
@MrCanadaBeers,2024-12-02T18:47:50Z,2024-12-02T18:48:33Z,0,Smile 2 sucked compared to the first. The first was suspenseful and more of a thriller..the second was more about the gore I found.
@DVictor23,2024-12-02T16:37:00Z,2024-12-02T16:37:00Z,0,Way worse than the first movie.
@ameliabrand2138,2024-12-02T10:49:11Z,2024-12-02T10:49:11Z,0,The reason why some people don’t like smile 2 it’s because of its name ..research shows that if movie companies use the same name for a part two movie ..usually people would compare it with the first one
@krikkrik4313,2024-12-01T22:57:59Z,2024-12-01T22:57:59Z,0,Smile 2 bad movie 💩👎🏻
@Maszerr,2024-12-01T22:05:48Z,2024-12-01T22:05:48Z,0,Finnish People: The Movie
@abdulmanangloveson,2024-12-01T19:41:25Z,2024-12-01T19:41:25Z,0,"The ending of Smile 2 was pure psychological horror—I was stunned for a few minutes, completely speechless. It gave me chills and left me with goosebumps."
@thijss1272,2024-12-01T19:41:18Z,2024-12-01T19:41:18Z,0,I honestly found the movie to be funny rather then scary😂 way to predictable too
@gumballsreturn,2024-12-01T18:30:25Z,2024-12-01T18:30:25Z,1,I like it better than the first one oddly enough
@itsme_Deepak,2024-12-01T11:59:21Z,2024-12-01T11:59:21Z,1,Finished watching smile 2 <br>Ending was vry disappointing <br>First one was far better...<br>1 Dec 2024
@notthatguy1447,2024-12-01T06:40:19Z,2024-12-01T06:41:52Z,0,"Finally finished watching Smile 2 and, for me, it was a big disappointment. I felt no sympathy for the lead character and the ending is a potential franchise killer.<br>I will rewatch the first Smile film for years to come but I&#39;m already done with the sequel."
