author,published_at,updated_at,like_count,text
@leonduncan3327,2024-01-26T03:30:25Z,2024-01-26T03:30:25Z,0,Peter: <b>OH MY GOD!</b> ROAD HOUSE!
@tonyluthor9167,2024-01-26T03:29:42Z,2024-01-26T03:29:42Z,15,I would have gone to the movie theater to watch this. I miss movies like this one playing in cinemas
@skippygirl959,2024-01-26T03:29:10Z,2024-01-26T03:29:10Z,1,Lame
@paulcontreras3264,2024-01-26T03:29:02Z,2024-01-26T03:29:02Z,0,Oh Yeah!
@BrandonVincentRealty,2024-01-26T03:28:58Z,2024-01-26T03:28:58Z,0,"This movie looks so bad, that it could be GOOD…. enough for a one time watch  😂💪🏼 Can’t wait to see Connor’s acting."
@sime34546,2024-01-26T03:28:58Z,2024-01-26T03:28:58Z,0,Conor has that mad viking vibe about him. Like a mix of Ragnar and Floki
@ZachDavis95TV,2024-01-26T03:28:56Z,2024-01-26T03:28:56Z,0,looks good will see.
@encryptor6710,2024-01-26T03:28:53Z,2024-01-26T03:28:53Z,0,Peter Griffin: ROAD HOUSE!
@vandescinema,2024-01-26T03:28:02Z,2024-01-26T03:28:02Z,200,This needs to be in theaters. Wtf is Amazon thinking.
@jamesrow3794,2024-01-26T03:28:00Z,2024-01-26T03:28:00Z,1,Garbage
@matthewwhittington-jk9ep,2024-01-26T03:27:16Z,2024-01-26T03:27:16Z,0,A good movie
@cyvais,2024-01-26T03:26:47Z,2024-01-26T03:26:47Z,2,I&#39;m already seeing flaws... but hopefully it does do the original justice. The original is hard to beat even now.
@evilkep7390,2024-01-26T03:26:45Z,2024-01-26T03:26:45Z,2,Oh look another remake because everyone is too fucking lazy to come up with anything original
@WaylandT,2024-01-26T03:26:42Z,2024-01-26T03:26:42Z,0,Oh hell yeah
@jshrck9274,2024-01-26T03:26:14Z,2024-01-26T03:26:14Z,0,The Slap 3
@rustyten101,2024-01-26T03:26:13Z,2024-01-26T03:26:13Z,1,So Conor is basically just playing himself? 😂
@albertmurillo7522,2024-01-26T03:25:32Z,2024-01-26T03:25:32Z,1,There we go again.  Cannot come up with something original. Leave the classics alone
@andaba81,2024-01-26T03:25:01Z,2024-01-26T03:25:01Z,0,"Director: Conor would you prefer to play this role at 200%, 500% or 1000%? Conor: Yes."
@iceman10129,2024-01-26T03:24:35Z,2024-01-26T03:24:35Z,3,I&#39;ve been hearing about this movie with Jake playing a UFC fighter for yearssss.  Excited.<br>Watches trailer and finds out its literally a Roudhouse remake....all excitement dead.
@lxse33,2024-01-26T03:24:35Z,2024-01-26T03:24:35Z,0,They gonna remake the bit where ol boy gets busted bustin a nut &quot;on his break&quot;?
@nagarajinchal9048,2024-01-26T03:24:22Z,2024-01-26T03:24:22Z,0,Let&#39;s go conor McGregor
@MidlandsJJ,2024-01-26T03:24:09Z,2024-01-26T03:24:09Z,1,Can we stop remaking classics already? Have an original idea.
@wongsinghowe,2024-01-26T03:23:21Z,2024-01-26T03:23:21Z,0,Looks like Conor as a villian going to steal the show.
@valvi945,2024-01-26T03:22:53Z,2024-01-26T03:22:53Z,0,Listen Rohit is m genuinely interested you need to understand Amo an are they
@verax0436,2024-01-26T03:22:32Z,2024-01-26T03:22:32Z,0,"Naw, I don think it&#39;ll be good. They should&#39;ve made a movie on a new and original story."
@ghostnbdy,2024-01-26T03:22:31Z,2024-01-26T03:22:31Z,0,Wasn’t expecting Conor can act that good. 😶💯
@DumbMonsta,2024-01-26T03:21:19Z,2024-01-26T03:21:19Z,0,Conor acting really good
@josephreusch,2024-01-26T03:20:46Z,2024-01-26T03:20:46Z,0,I’ve never seen the original but I love Jake Gyllenhal and this looks so fun! Hopefully it’s in theaters not just on streaming?
@thanabalan1147,2024-01-26T03:20:40Z,2024-01-26T03:20:40Z,0,Connor MacGregor 🔥🔥
@JamesMtzXIV,2024-01-26T03:20:29Z,2024-01-26T03:20:29Z,0,I was sure I wasn&#39;t going to like a Road House remake.I&#39;m excited.
@Nu1SaNc8,2024-01-26T03:20:26Z,2024-01-26T03:20:26Z,1,Florida keys ... uh ok 👌
@highiqtalks9386,2024-01-26T03:20:24Z,2024-01-26T03:20:24Z,1,Conor is playing himself and it looks f ing cool.
@CD_24RT,2024-01-26T03:20:19Z,2024-01-26T03:20:19Z,0,"We didn’t need this…. We have the original, RIP Swayze….."
@Arveez,2024-01-26T03:20:16Z,2024-01-26T03:20:16Z,0,Where&#39;s Sam Elliott&#39;s character?
@harinath9066,2024-01-26T03:20:16Z,2024-01-26T03:20:16Z,0,The notorious Conor McGregor❤❤❤❤❤
@royal28101664,2024-01-26T03:20:08Z,2024-01-26T03:20:08Z,0,Straight to DVD?
@spearpig1034,2024-01-26T03:19:40Z,2024-01-26T03:19:40Z,0,Could of used more Sam Elliot
@벡터나인,2024-01-26T03:19:26Z,2024-01-26T03:19:26Z,1,Mac didn&#39;t act he just himself
@ruzzzty,2024-01-26T03:19:23Z,2024-01-26T03:19:23Z,2,Starring:<br>Conor McGregor as himself
@leomcnamee4198,2024-01-26T03:19:07Z,2024-01-26T03:19:07Z,0,Can&#39;t get better than this!
@lisarenee3505,2024-01-26T03:19:00Z,2024-01-26T03:19:00Z,1,"Way to shit all over Patrick Swayze&#39;s legacy, Amazon. You could have named your characters &amp; movie _literally anything else_, but I guess it&#39;s easier to ride the coattails of a popular pre-existing property than it is to actually make something original, huh?"
@hood_nation_tv,2024-01-26T03:18:50Z,2024-01-26T03:18:50Z,0,🔥
@markhettenbach3141,2024-01-26T03:18:50Z,2024-01-26T03:18:50Z,1,He is no Patrick Swayze.
@rayleverkunst,2024-01-26T03:18:42Z,2024-01-26T03:18:42Z,0,Dumb
@VØïÐ-907,2024-01-26T03:18:40Z,2024-01-26T03:18:40Z,0,Daaaaaang this looks good! 😮💪
@alejomania,2024-01-26T03:18:38Z,2024-01-26T03:18:38Z,0,You are too stupid to have a good time!
@jody_highroller85,2024-01-26T03:18:32Z,2024-01-26T03:18:32Z,0,"My god, Connors acting in here is about as good as reusing a shitty diaper"
@robertfeiner7409,2024-01-26T03:18:29Z,2024-01-26T03:18:29Z,0,"God I miss terry funk, Jackie treehorn and a good bottle of Sarsaparilla. Not to mention the man who could do it all 😢"
@kein4697,2024-01-26T03:18:23Z,2024-01-26T03:18:23Z,0,Wow. Super 🔥🔥
@ClintsGrievances,2024-01-26T03:18:15Z,2024-01-26T03:18:15Z,0,That irishman is gonna ruin this movie.
@connormacken6675,2024-01-26T03:18:05Z,2024-01-26T03:18:05Z,0,Can’t wait
@AbeVicious,2024-01-26T03:17:54Z,2024-01-26T03:18:05Z,0,Ruining classics
@shaunmurphy260,2024-01-26T03:17:31Z,2024-01-26T03:17:31Z,0,Yesssss.. the notoriousssss
@HabballSeph,2024-01-26T03:17:20Z,2024-01-26T03:17:20Z,0,Jakegyllenhaal is so sexy and such a good actor
@Anthony1_c7j,2024-01-26T03:16:40Z,2024-01-26T03:16:40Z,0,RELEASE THIS IN CINEMAS!!!!!!!
@ZameerHa1991,2024-01-26T03:16:38Z,2024-01-26T03:16:38Z,0,Hahaha Connor macgregor is in this that’s hilariously crazy
@DMONEY7720,2024-01-26T03:16:19Z,2024-01-26T03:16:19Z,0,Don&#39;t do shitty  remakes.
@jbills7292,2024-01-26T03:16:02Z,2024-01-26T03:16:02Z,0,I’m for sure going to watch this. It looks like it could be actually entertaining. The only thing that makes me kinda hesitant is the fight scenes look like they may of gone way over the top. Some of it looks almost cartoonish and not even remotely realistic.. even for Hollywood standards. But that may just be the trailers and them trying to create a wow factor. I’m absolutely watching it regardless
@WhyteBoyy,2024-01-26T03:16:00Z,2024-01-26T03:16:00Z,2,"This will be a case of getting the snacks in, pjs on and ripping a fat bong before watching. I’m all for it! 🔥"
@craem0cream,2024-01-26T03:15:33Z,2024-01-26T03:15:33Z,0,Why isn&#39;t this in theaters???
@ashleybrooke2087,2024-01-26T03:15:31Z,2024-01-26T03:15:31Z,6,Something tells me this won&#39;t be of those films that gets Gyllenhaal an Academy Award nomination but he appears to be enjoying his work.
@wTiger1908,2024-01-26T03:15:14Z,2024-01-26T03:15:14Z,0,Sam Elliott cameo please 😊
@dannytennant9977,2024-01-26T03:15:12Z,2024-01-26T03:15:30Z,0,needs a different title.. jake aint nowhere near swayze
@tqlla,2024-01-26T03:15:10Z,2024-01-26T03:15:10Z,0,"The director of this film, Doug Liman, feels like he was betrayed by Amazon, who promised to put movies in theaters when they acquired MGM.   I feel like Amazon should keep their promises to their talent."
@jeremypurdy1833,2024-01-26T03:15:00Z,2024-01-26T03:15:00Z,0,"Just a modern take on Road House, which imo looks better than this does. This one has too much immediate attitude and cockiness for an actual spiritual successor to Patrick Swayze&#39;s version in &#39;89. It comes off as overly fake and unbelievable."
@daltonspeer9669,2024-01-26T03:14:58Z,2024-01-26T03:14:58Z,1,I have a predisposition to love this movie.
