author,published_at,updated_at,like_count,text
@markfcoble,2024-02-05T23:49:59Z,2024-02-05T23:49:59Z,0,Let are a movie about pedo moohammmudd!
@czrfg2,2024-02-05T00:49:27Z,2024-02-05T00:49:27Z,0,The sound in the movie was so loud i had to leave. They said the previews would be loud. I had my ears covered but i wasn&#39;t risking breaking an ear drum. Flint west 14
@Ktwain-g3k,2024-02-04T06:15:55Z,2024-02-04T06:16:11Z,0,Dat boi got prince masters.
@lesliealatorre-wilson4930,2024-02-03T18:44:30Z,2024-02-03T18:44:30Z,0,"“For many will come in my name, claiming, ‘I am the Messiah,’ and will deceive many.” Matthew 24:5"
@youngammo4383,2024-02-02T20:06:21Z,2024-02-02T20:06:21Z,0,"The comments are exposing all the Racist people. Yall Have a problem because they finally depicted Jesus as black lets be real. And Yall cant Stand it, People just cannot take it. Every movie Jesus and the Judeans have to be white. Every Movie. Can we get One movie? Just ONE"
@klujics123,2024-02-01T03:44:32Z,2024-02-01T03:44:32Z,1,"If the Clarence like Ben Hur comes to faith in the end being confronted by the Real Jesus, that would possibly give it some redemptive value, but if not then just chalk it up to “a sign of the times.”"
@astronomicafilms,2024-01-31T18:32:09Z,2024-01-31T18:32:09Z,0,This lame-o Five-Percent bs couldn&#39;t even make back five percent of its budget.
@randallmartin4757,2024-01-31T01:05:23Z,2024-01-31T01:05:23Z,1,This movie using comedy in parts would have been better if it was about Simon the black man who helped Jesus carry his cross... The movie follows Simon and his friends around doing goofy things while at times seeing Jesus here and there until Simon helps him carry cross... That would have been better.. ❤
@LORDDuke-t2q,2024-01-29T05:46:35Z,2024-01-29T05:46:35Z,0,As long as they depict Israel as they were depicted in ancient Israel along with Jesus I&#39;m cool with all praises
@hadassahbahtisrael6711,2024-01-28T14:31:30Z,2024-01-28T14:35:06Z,0,"Watched this movie and it was amazing, refreshing, exciting and exhilarating ❤❤❤❤❤❤❤❤❤❤❤❤❤. <br><br>Ps: We&#39;ll find our way back to our God and our home."
@AminahIsrael,2024-01-27T13:57:20Z,2024-01-27T13:57:20Z,0,The world is a scary place.
@ktwain-v1t,2024-01-26T17:04:20Z,2024-01-26T17:04:20Z,0,the goat n prince in background 😂😂😂😂😂
@Shnickers123,2024-01-25T19:46:04Z,2024-01-25T19:46:04Z,0,This is disgusting…
@KingDro-c5r,2024-01-25T19:29:49Z,2024-01-25T19:29:49Z,0,I loved this movie it was good before any of you in the comments pass judgement how about giving the movie a chance and watch it for yourselves
@vanessadarville4696,2024-01-25T16:37:29Z,2024-01-25T16:37:29Z,1,I don&#39;t get why all these major stars entertain this foolishness. These are surely the last days and the Bible speaks about these days. People get your soul right. 😢😢😢
@Tocesz,2024-01-25T00:55:44Z,2024-01-25T00:55:44Z,0,"“🤣🤣🤣😅🤷‍♂️ “ Balázs <a href=""https://www.youtube.com/watch?v=aTMqRPOqkGs&amp;t=141"">2:21</a>"
@soundsofrelaxation1283,2024-01-24T23:44:56Z,2024-01-24T23:44:56Z,1,At least they have “REAL JEWS” playing “REAL JEWS”
@minos7864,2024-01-24T21:02:18Z,2024-01-24T21:02:18Z,2,i understand this is mockery to the most high but i find it funny how in the white jesus movies if u go to the comments nobody says nun about mockery hypocrites :| people are commedians
@johnmcman9436,2024-01-24T17:52:35Z,2024-01-24T17:52:35Z,1,Jay z sold his souls to the devil along time ago along with his wife . Now he wants to make movies to spread his devilish lies . No book of clearance even exists .
@womackk999,2024-01-24T14:34:11Z,2024-01-24T14:34:11Z,0,J don&#39;t play when it comes to his films
@markmendoza515,2024-01-24T02:49:27Z,2024-01-24T02:49:27Z,0,"Wow, awesome movie……………………………………………………………………………………………….Forrr me to poop Oonnnn"
@Digit_ALF,2024-01-22T11:00:20Z,2024-01-22T11:00:20Z,1,This shit ... what is it?
@SPARTON0Weezy,2024-01-22T00:50:09Z,2024-01-22T00:50:09Z,3,"None of yall GONKS read yer Bibles til right now anyway. The movie was GREAT! <br><br>Yall hyper religious suckas are the problem and it’s touched on throughout the movie. Ppl who claim to know God but are far from him in your day to day lives. His image not even on you, but you’ll go to church and tell ppl all this stuff but have the worst hearts and Jesus came to save yer mess just as anyone else. Read your Bible and actually live it fam. <br>YALL have turned so many good ppl away from Gods word due to yer nonsense geez."
@derricksmalls2293,2024-01-21T21:58:29Z,2024-01-21T21:58:29Z,1,So Clarence is a hustler.
@mosesongwenyi7966,2024-01-21T21:38:39Z,2024-01-21T21:38:39Z,0,This looks so so good. I’m definitely watching this 😁🔥
